reviewId,text
ChZDSUhNMG9nS0VJQ0FnSUNzcjhPa1lREAE,"My husband and I have been frequenting Modern Love for a few years. I have to say, our most recent visit just wasn’t up to par. Honestly, since they moved to their new location I haven’t been as happy with my food or service.
I’m sorry, because I adore this restaurant! Our service was mediocre last night, my food was cold, and I was actually kind of cold. My dessert was a delight, I had the cinnamon roll with ice cream and cherry compote. While it was delicious, it was served on a tiny plate making it a very messy dessert and difficult to eat.
I had the tempeh burger (no cheese) and fried for my side. My fries were cold, flavorless, and hard. My burger was also cold, and the bun was dry and flaking apart. I’ve ordered this meal dozens of times and it’s never been served this way. I miss the potato wedges that used to be served hot and full of flavor!"
ChZDSUhNMG9nS0VJQ0FnSUNzbDcyMGJBEAE,"Went here for dinner with my wife tonight. I had only been to their previous tiny location so it was great to see the bigger space packed full! Even though it was busier than average for a Sunday, the staff was fantastic! The food was perfect, the menu was reasonably priced, and every staff member was friendly. They even send you off with a little gift :) If you haven't been, what are you waiting for?"
ChZDSUhNMG9nS0VJQ0FnSUNzbDdtR0lBEAE,"My boyfriend and his friend went here today, they went here because of the menu, his friends don’t eat meat. Some of his friends ordered  drinks. Some didn’t. They closed their tab, but then changed their minds and wanted to order drinks. The waitress then told them, “no, you can’t order drinks once you’re tab is closed”. So they were confused at first, she then proceeded to tell them that they were being rude and loud. They were in shock, but they left quietly. I’ve been wanting to try this place. But from what I read on the reviews and How Shocked I am. That my friends were treated this way. I’m good, the name of the restaurant is (modern love) that’s not love at all."
ChZDSUhNMG9nS0VJQ0FnSUNzbF9UTlVREAE,
ChdDSUhNMG9nS0VJQ0FnSUNzaDVxemx3RRAB,"Great food, wonderful staff, modern vibes! Best vegan food in town!"
ChZDSUhNMG9nS0VJQ0FnSUNzNi1fLVJnEAE,
ChdDSUhNMG9nS0VJQ0FnSUNzNjlmVHVBRRAB,
ChZDSUhNMG9nS0VJQ0FnSUNzZzZENFRREAE,Best Vegan food I've ever experienced!!! Definitely going to be coming back here again!!!!
ChdDSUhNMG9nS0VJQ0FnSUNzblpyZzNRRRAB,
ChZDSUhNMG9nS0VJQ0FnSUNzcmYyUk1REAE,
ChZDSUhNMG9nS0VJQ0FnSUNzOWNHZU5BEAE,
ChdDSUhNMG9nS0VJQ0FnSUNzdFk3UGdnRRAB,
ChdDSUhNMG9nS0VJQ0FnSUNzbGEzTTNnRRAB,"The food is DELICIOUS. Make sure to make reservations ahead of time though! They get very busy especially on weekends. As a vegan myself, this place was amazing it catered specifically for my dietary needs and it was reasonably priced!"
ChZDSUhNMG9nS0VJQ0FnSUNzNWIzNlVBEAE,
ChZDSUhNMG9nS0VJQ0FnSUNzNWRYZlpREAE,
ChdDSUhNMG9nS0VJQ0FnSUNzdWRtNHpnRRAB,"EVERYTHING on the menu is vegan. My daughter loves it. I am sure the cost of ingredients drives up the prices a tad. Example: Appetizer of 3 ""mozzarella balls"" cost $10, you have to order at least 3 for a table a six. Overall experience was enjoyable. Nice and clean with friendly staff."
ChZDSUhNMG9nS0VJQ0FnSUNzNmRmY2ZnEAE,A must stop when I'm back in my hometown
ChZDSUhNMG9nS0VJQ0FnSUNzNmFiSlpBEAE,"Incredible experience! Great tasting tea and coffee (from a local coffee shop). All of their food is amazing and it is all vegan. My friends who are not vegan or vegetarian still absolutely love the food and love going here. I ordered their Chana Masala With Brussels Sprouts and added the tumeric grilled tofu. It was definitely enough for 2 servings, but it was so good that I could not stop eating to save leftovers. The best chana masala I have had. Pretty swanky vibe but not crazy expensive and can also be dressed very casually."
ChZDSUhNMG9nS0VJQ0FnSUNzM3ByS1ZREAE,"Service was slow. Food was decent at best. Definitely overpay for the ""vegan"" experience at this restaurant"
ChZDSUhNMG9nS0VJQ0FnSUNzM3BTWGJnEAE,"Alexandra is hands down the most professional, kind, and fantastic person we've ever met, turned a typical night out into an absolute pleasure from making the whole order easy and precise, while keeping up on drinks without inhibiting the conversation of our table, it was truly magical to have such a smooth and seamless organic experience with such phenomenal customer service, and the picture attached is an empty plate because I ate absolutely everything put in front of me the quality and texture of the food is supreme and uncontested to anywhere in Omaha"
ChZDSUhNMG9nS0VJQ0FnSUNzbnZyeU1BEAE,Their nachos are my favorite
ChdDSUhNMG9nS0VJQ0FnSUNzenNhM3ZRRRAB,
ChZDSUhNMG9nS0VJQ0FnSUNzenFqa0N3EAE,
ChZDSUhNMG9nS0VJQ0FnSUNzanBTNGRnEAE,"Best. Vegan. Ever.

Overall; enjoyed every delicious dish I've ever tried so far, friendly staff, previous location was a little intimate but manageable and I haven't been to the new digs yet.

Isa Chandra Moskowitz is a food icon and has thankfully helped put Omaha, nay Nebraska, on the vegan map."
ChdDSUhNMG9nS0VJQ0FnSUNzdXFYNnBRRRAB,"Amazing in every way! Super friendly and helpful staff, amazing food, great atmosphere. Thank you!!"
ChZDSUhNMG9nS0VJQ0FnSUNzOHVMVllnEAE,"Excellent! The restaurant was quite busy & we did not have a reservation, but the friendly & acomadating staff were able to get our group seated in very short order. That, combined with the fact that I absolutely loved the eggplant lasagna I had made my experience here really great."
ChZDSUhNMG9nS0VJQ0FnSUNzX0pyckFnEAE,
ChZDSUhNMG9nS0VJQ0FnSUNzX0l6VkZREAE,
ChdDSUhNMG9nS0VJQ0FnSUNzX0xpdzlBRRAB,The bartender Lauren was great! The restaurant has a nice atmosphere and the food is pretty good.
ChZDSUhNMG9nS0VJQ0FnSUNzOU1mTFl3EAE,"Amazing food! Some of the best vegan food in the country. Also, their service is top notch. The owner is consistently present asking how things are going. Never had a bad experience here with food or service."
ChdDSUhNMG9nS0VJQ0FnSUNzOUxPMzNRRRAB,
ChdDSUhNMG9nS0VJQ0FnSUNzbU1haHpRRRAB,
ChdDSUhNMG9nS0VJQ0FnSUNzaU5ldDhBRRAB,"First time was great! Second time, meh! Atmosphere is nice. I felt rushed at my table, they wanted us out within an hour as they had someone else reserved for the table."
ChZDSUhNMG9nS0VJQ0FnSUNza0tPNkdnEAE,"The wings are really good, good date spot."
ChdDSUhNMG9nS0VJQ0FnSUNzNEtPOHJRRRAB,
ChdDSUhNMG9nS0VJQ0FnSURNMTRTOG93RRAB,"The food was amazing, wine list was really nice, and the service was great.  I should have eaten here every day that I was in town.  While the prices may seem high at first, the portions are large and well worth it.  I was very pleasantly surprised."
ChdDSUhNMG9nS0VJQ0FnSURNLV9DWi1RRRAB,
ChZDSUhNMG9nS0VJQ0FnSURNMjk3M0pBEAE,Such a good vegan restaurant. The menu options are simple and approachable and they offer a really good portion. It’s a great price point with a moody/cozy/chic atmosphere. Highly recommend!
ChZDSUhNMG9nS0VJQ0FnSURNMjZEQmVBEAE,
ChdDSUhNMG9nS0VJQ0FnSURNeTg3N3BRRRAB,
ChZDSUhNMG9nS0VJQ0FnSURNODR6b09BEAE,Pros and cons. The food is freaking amazing. The environment is cramped and the tables are tiny. And...the service is lackluster
ChZDSUhNMG9nS0VJQ0FnSURNdzlDcUlBEAE,
ChZDSUhNMG9nS0VJQ0FnSURNN1ptaFp3EAE,
ChdDSUhNMG9nS0VJQ0FnSURNNWF5NHVBRRAB,"I was a bit hesitant to try all vegetarian cuisine, but I was happily surprised by the selection and the quality. Though it seemed a little more uppity than I had expected, the service was great, and it's a very down to earth eatery. I'll most definitely be returning!"
ChZDSUhNMG9nS0VJQ0FnSURNcGF5c05nEAE,Fabulous food! Great atmosphere!
ChdDSUhNMG9nS0VJQ0FnSURNcVoyVmlBRRAB,We ate here for our anniversary. It was our first experience eating here but it will not be our last. The food has so many flavors and textures. We had the soup  special and an appetizer. One entree and a bacon ranch burger. All of our food was plant based. We will be back again.
ChZDSUhNMG9nS0VJQ0FnSURNcVpuNlB3EAE,
ChdDSUhNMG9nS0VJQ0FnSURNcVpxajVBRRAB,Always amazing!
ChdDSUhNMG9nS0VJQ0FnSURNd2RLRm9BRRAB,Was very good
ChZDSUhNMG9nS0VJQ0FnSURNbnZTMUNREAE,
ChdDSUhNMG9nS0VJQ0FnSURNOXJYYnh3RRAB,"Amazing flavor on all my food,  quick service and cute spot. I will be returning!"
ChZDSUhNMG9nS0VJQ0FnSURNbHBlb0ZBEAE,
ChdDSUhNMG9nS0VJQ0FnSURNbXZfY21nRRAB,It's vegetarian...............
ChZDSUhNMG9nS0VJQ0FnSURNbXRqUmZnEAE,We LOVE Modern Love!!! The food outstanding! The amviance outstanding. The service excellent. What is there left not to love? Not open 24 hrs a day and in every town!! She needs to franchise this. Only suggestion for the menu more no soy no wheat options please!!
ChZDSUhNMG9nS0VJQ0FnSURNOHQ3TlVBEAE,Very good restaurant!
ChdDSUhNMG9nS0VJQ0FnSURNN0txajlRRRAB,
ChdDSUhNMG9nS0VJQ0FnSURNM0tLdG93RRAB,One of the best meals of my life. A must-visit destination.
ChdDSUhNMG9nS0VJQ0FnSURNN052WDBnRRAB,
ChdDSUhNMG9nS0VJQ0FnSURNeEthQ3Z3RRAB,Solid burgers and beers
ChdDSUhNMG9nS0VJQ0FnSURNMkliZmdnRRAB,
ChdDSUhNMG9nS0VJQ0FnSURNeUstY193RRAB,Best vegan restaurant in town
ChZDSUhNMG9nS0VJQ0FnSUNNcl9iWlFnEAE,"Cozy atmosphere. Reservations recommended on weekends. Food is delicious except neither of us cared for the burger. There was just too much thickness and weirdness, difficult to get through more than a bite.

Service wasn’t a 5- server spent too much time chatting with coworkers than being attentive to refilling water, correcting our order, etc. An off day, will give another try.

Overall I’d recommend for those that want a truly vegan experience. We were looking forward to the ‘famous’ snicker dessert only to find it wasn’t on the menu. Milkshake was phenomenal and the strawberry sundae (with nuts) was superb!"
ChZDSUhNMG9nS0VJQ0FnSUNNel9PaGZBEAE,
ChZDSUhNMG9nS0VJQ0FnSURVdGVIWFdnEAE,"It’s VEGAN and ITS DELICIOUS and has a great atmosphere! You can not go wrong! Lovely staff and there’s one in Brooklyn, NY too."
ChdDSUhNMG9nS0VJQ0FnSUNNbDZUTmhnRRAB,Had apps. Sooo delicious. Great cocktails with killer good desserts. Great way to end the weekend.
ChZDSUhNMG9nS0VJQ0FnSUNNaF9yZk53EAE,
ChZDSUhNMG9nS0VJQ0FnSUNNdTllVE5nEAE,
ChdDSUhNMG9nS0VJQ0FnSUNNODV5WV9nRRAB,
ChZDSUhNMG9nS0VJQ0FnSURBNWI3d1lBEAE,
ChdDSUhNMG9nS0VJQ0FnSUNNazdhVHpRRRAB,Tanto la calidad de la comida como la atención del los camareros es excelente. Enhorabuena!!!
ChdDSUhNMG9nS0VJQ0FnSUNNN2RpMHlRRRAB,"The cauliflower sriracha wings are a must for anyone that likes things a little spicy. The crunchy texture and flavor is amazing. The milkshakes are very impressive for being vegan. Anyone that is lactose intolerant should definitely give these a try. Overall a great experience, creative and delicious cocktails, and tasty food. Would highly recommend."
ChdDSUhNMG9nS0VJQ0FnSUNNdmJUX3dRRRAB,
ChZDSUhNMG9nS0VJQ0FnSUNNM1kyYVdBEAE,"Amazing food!! Excellent service!! Reservation recommended. But if you can swing it, Sunday hours are much longer and the brunch and lunch menus are great. Enjoy the nice, new, modern space and get your parking ramp ticket validated, too."
ChdDSUhNMG9nS0VJQ0FnSUNNM1lMSjNnRRAB,"Delicious food, nice atmosphere, friendly staff. Reasonably priced and plenty of gluten-free options, too."
ChdDSUhNMG9nS0VJQ0FnSUNNclphTF9RRRAB,
ChdDSUhNMG9nS0VJQ0FnSUNNemN2U2tnRRAB,
ChdDSUhNMG9nS0VJQ0FnSUNNLWZEaDJ3RRAB,
ChZDSUhNMG9nS0VJQ0FnSUNNZ1lpcERnEAE,"Omaha is very lucky to have a vegan restaurant of this level. The burgers and all the entrees I've tried have been great and the desserts do not disappoint either. Don't get hung up on the labels, this will change your conceptions of what vegan food can be."
ChZDSUhNMG9nS0VJQ0FnSUNNeVlYV2VBEAE,"If you are a non-meat eater, this place is a must. All the food was extremely appealing, offered great variety and tasted amazing. The restaurant is very classy and offers amazing ambiance and service. I've never been to a place like this in my 18 years in the US."
ChZDSUhNMG9nS0VJQ0FnSUNNNFpyVEFnEAE,Interesting concept
ChZDSUhNMG9nS0VJQ0FnSUNNeXRfakx3EAE,Even if you aren’t full on vegan you’ll still love this place. My go to when visiting Omaha :)
ChdDSUhNMG9nS0VJQ0FnSUQwcl9ITm9nRRAB,"I wanted to try something different and this place had great reviews. It was also suggested by our friends who had recently gone vegan. I had the cashew-based mac and cheese, and it was awful! My husband had some fake meat dish. We couldn't get over the weird tastes at textures, so everything was unappealing."
ChdDSUhNMG9nS0VJQ0FnSUQwZzRQU3RBRRAB,Food and dessert was amazing. Hostess and waitress (we sat at the bar) were lovely. I highly recommend this place. And-- get the ice cream sundae.
ChdDSUhNMG9nS0VJQ0FnSUQwZzlhXzJ3RRAB,Heaven. Vegan heaven.
ChdDSUhNMG9nS0VJQ0FnSUQwX2QteWdBRRAB,
ChZDSUhNMG9nS0VJQ0FnSUQwOWVpUEpBEAE,
ChdDSUhNMG9nS0VJQ0FnSUQwcGZieDdBRRAB,"Totally awesome!!!  Excersize caution if your allergic to gluten, however, since some vegan meat alternatives do contain wheat gluten..."
ChZDSUhNMG9nS0VJQ0FnSUQwcWNPUVFnEAE,
ChZDSUhNMG9nS0VJQ0FnSUQweWZIZkpnEAE,My fav vegan restaurant in Omaha!
ChZDSUhNMG9nS0VJQ0FnSUQwNGJyVk53EAE,
ChZDSUhNMG9nS0VJQ0FnSUQwd2Q3TUtBEAE,
ChZDSUhNMG9nS0VJQ0FnSUQwdnRYU1hBEAE,Favourite spot for date night. Neither my husband or I are vegan and we have LOVED everything we have had there. The chickpea parm and poutine are my personal favs!
ChZDSUhNMG9nS0VJQ0FnSUQwdnJHSVV3EAE,
ChZDSUhNMG9nS0VJQ0FnSUQwbHNXYVhBEAE,Tasty vegan food.
